id_salarie,age,anciennete,categorie,salaire,taux_cotis,encours
1835,39,1,non_cadre,26613.0,0.06,1489.0
1836,27,5,cadre,44529.0,0.1,18777.0
1837,62,21,cadre,36596.0,0.1,67610.0
1838,35,1,non_cadre,35916.0,0.06,2417.0
1839,31,1,non_cadre,37425.0,0.06,2382.0
1840,45,23,non_cadre,36105.0,0.06,58651.0
1841,40,8,non_cadre,32088.0,0.06,17380.0
1842,26,4,non_cadre,28493.0,0.06,6571.0
1843,57,14,non_cadre,18721.0,0.06,17526.0
1844,58,10,non_cadre,32289.0,0.06,19966.0
1845,53,8,non_cadre,19017.0,0.06,8348.0
1846,48,19,cadre,57853.0,0.1,130810.0
1847,39,3,cadre,53390.0,0.1,18762.0
1848,45,12,non_cadre,31630.0,0.06,19241.0
1849,44,10,cadre,55986.0,0.1,63587.0
1850,29,4,non_cadre,40785.0,0.06,8135.0
1851,25,3,non_cadre,32905.0,0.06,6939.0
1852,32,10,non_cadre,28540.0,0.06,17974.0
1853,41,19,non_cadre,39585.0,0.06,39108.0
1854,28,2,non_cadre,41027.0,0.06,5548.0
1855,26,4,cadre,70953.0,0.1,28560.0
1856,58,26,non_cadre,25691.0,0.06,33017.0
1857,38,16,cadre,40053.0,0.1,71735.0
1858,47,25,non_cadre,22463.0,0.06,37581.0
1859,44,12,cadre,49155.0,0.1,58563.0
1860,53,24,cadre,38944.0,0.1,102106.0
1861,53,21,cadre,32608.0,0.1,55881.0
1862,34,12,non_cadre,31605.0,0.06,21100.0
1863,58,5,cadre,47567.0,0.1,25431.0
1864,37,15,non_cadre,23300.0,0.06,18710.0
1865,57,27,non_cadre,27108.0,0.06,43044.0
1866,39,17,non_cadre,29686.0,0.06,35511.0
1867,26,4,non_cadre,27178.0,0.06,7375.0
1868,54,7,cadre,50379.0,0.1,36083.0
1869,23,1,non_cadre,26048.0,0.06,1611.0
1870,55,2,non_cadre,22451.0,0.06,3111.0
1871,23,1,non_cadre,26957.0,0.06,1852.0
1872,30,8,non_cadre,28748.0,0.06,11527.0
1873,47,25,non_cadre,28194.0,0.06,41709.0
1874,62,9,non_cadre,30678.0,0.06,14518.0
1875,39,13,cadre,25344.0,0.1,27455.0
1876,27,5,non_cadre,34382.0,0.06,9458.0
1877,32,10,cadre,58719.0,0.1,61318.0
1878,60,0,non_cadre,21890.0,0.06,0.0
1879,53,17,non_cadre,38688.0,0.06,45973.0
1880,26,4,cadre,36464.0,0.1,14136.0
1881,38,9,cadre,47589.0,0.1,41499.0
1882,33,7,non_cadre,31713.0,0.06,11472.0
1883,29,7,non_cadre,37144.0,0.06,13696.0
1884,58,5,non_cadre,42395.0,0.06,10696.0
1885,48,1,non_cadre,31542.0,0.06,2253.0
1886,29,1,non_cadre,37082.0,0.06,1893.0
1887,49,26,non_cadre,23554.0,0.06,40516.0
1888,39,10,non_cadre,29785.0,0.06,16568.0
1889,24,2,non_cadre,28056.0,0.06,3417.0
1890,41,19,non_cadre,32127.0,0.06,42085.0
1891,29,4,non_cadre,41406.0,0.06,11671.0
1892,32,10,non_cadre,31537.0,0.06,16956.0
1893,59,0,cadre,43321.0,0.1,0.0
1894,52,20,cadre,47114.0,0.1,84883.0
1895,27,5,cadre,87142.0,0.1,48883.0
1896,58,22,cadre,37115.0,0.1,65820.0
1897,46,7,non_cadre,32813.0,0.06,13976.0
1898,59,9,cadre,53293.0,0.1,52296.0
1899,54,28,non_cadre,31651.0,0.06,60383.0
1900,36,14,non_cadre,24626.0,0.06,23508.0
1901,44,1,non_cadre,32416.0,0.06,1788.0
1902,44,20,non_cadre,23718.0,0.06,32482.0
1903,52,24,non_cadre,27920.0,0.06,37369.0
1904,32,10,non_cadre,26380.0,0.06,14142.0
1905,36,14,non_cadre,15638.0,0.06,10516.0
1906,32,0,non_cadre,27990.0,0.06,0.0
1907,34,0,non_cadre,25064.0,0.06,0.0
1908,28,1,non_cadre,28764.0,0.06,1847.0
1909,23,1,non_cadre,30010.0,0.06,1545.0
1910,62,29,non_cadre,42725.0,0.06,76881.0
1911,25,3,non_cadre,31885.0,0.06,4882.0
1912,60,23,non_cadre,32073.0,0.06,47880.0
1913,22,0,non_cadre,33126.0,0.06,0.0
1914,55,28,non_cadre,35715.0,0.06,55410.0
1915,36,5,non_cadre,32853.0,0.06,10409.0
1916,44,22,non_cadre,31739.0,0.06,49251.0
1917,34,0,non_cadre,34586.0,0.06,0.0
1918,43,0,non_cadre,18465.0,0.06,0.0
1919,41,2,non_cadre,45559.0,0.06,6443.0
1920,44,22,non_cadre,41229.0,0.06,56867.0
1921,38,7,non_cadre,31332.0,0.06,15299.0
1922,45,13,non_cadre,22615.0,0.06,14308.0
1923,57,14,non_cadre,38217.0,0.06,26108.0
1924,40,18,non_cadre,26113.0,0.06,23403.0
1925,37,10,non_cadre,33380.0,0.06,22467.0
1926,27,0,cadre,43306.0,0.1,0.0
1927,37,11,non_cadre,46828.0,0.06,26908.0
1928,27,5,non_cadre,22483.0,0.06,6975.0
1929,29,7,non_cadre,30417.0,0.06,15113.0
1930,62,22,non_cadre,19624.0,0.06,26599.0
1931,25,2,cadre,48866.0,0.1,10682.0
1932,42,20,non_cadre,27554.0,0.06,28935.0
1933,57,2,non_cadre,37661.0,0.06,5268.0
1934,62,18,non_cadre,27553.0,0.06,24471.0
1935,28,6,non_cadre,37672.0,0.06,12384.0
1936,29,7,non_cadre,24444.0,0.06,10076.0
1937,38,14,non_cadre,28355.0,0.06,21209.0
1938,45,9,non_cadre,28469.0,0.06,16380.0
1939,63,23,cadre,44061.0,0.1,108588.0
1940,30,8,non_cadre,32294.0,0.06,13715.0
1941,29,7,non_cadre,34662.0,0.06,11696.0
1942,32,10,non_cadre,31644.0,0.06,15754.0
1943,59,15,non_cadre,34242.0,0.06,24660.0
1944,23,1,non_cadre,25069.0,0.06,1748.0
1945,38,16,non_cadre,32426.0,0.06,32644.0
1946,27,5,non_cadre,41382.0,0.06,10619.0
1947,28,6,non_cadre,21439.0,0.06,6460.0
1948,61,12,non_cadre,33082.0,0.06,26845.0
1949,22,0,non_cadre,34348.0,0.06,0.0
1950,35,13,non_cadre,40183.0,0.06,36701.0
1951,61,20,non_cadre,34688.0,0.06,35952.0
1952,48,12,non_cadre,30608.0,0.06,22234.0
1953,25,3,cadre,46993.0,0.1,11963.0
1954,41,19,non_cadre,25899.0,0.06,33016.0
1955,63,12,non_cadre,27760.0,0.06,19288.0
1956,39,17,non_cadre,22967.0,0.06,25261.0
1957,44,5,non_cadre,40391.0,0.06,9841.0
1958,44,22,non_cadre,32826.0,0.06,48147.0
1959,50,8,non_cadre,24977.0,0.06,10692.0
1960,30,8,non_cadre,31673.0,0.06,17288.0
1961,58,8,non_cadre,37829.0,0.06,15876.0
1962,64,13,cadre,44819.0,0.1,65026.0
1963,28,6,non_cadre,24920.0,0.06,7658.0
1964,57,21,non_cadre,16029.0,0.06,21517.0
1965,57,2,cadre,50950.0,0.1,11328.0
1966,53,25,non_cadre,25124.0,0.06,35971.0
1967,37,15,non_cadre,33976.0,0.06,27451.0
1968,42,16,cadre,62656.0,0.1,94015.0
1969,58,16,non_cadre,37484.0,0.06,33057.0
1970,28,6,non_cadre,42527.0,0.06,16125.0
1971,57,5,non_cadre,38416.0,0.06,9425.0
1972,61,22,non_cadre,42568.0,0.06,45883.0
1973,51,6,cadre,63392.0,0.1,34806.0
1974,36,14,non_cadre,40223.0,0.06,30773.0
1975,46,9,non_cadre,29756.0,0.06,13993.0
1976,24,2,cadre,32980.0,0.1,7168.0
1977,62,23,non_cadre,49287.0,0.06,55059.0
1978,36,6,cadre,35350.0,0.1,24809.0
1979,24,2,non_cadre,38357.0,0.06,5077.0
1980,56,14,non_cadre,26874.0,0.06,21698.0
1981,50,8,non_cadre,36379.0,0.06,19969.0
1982,48,17,non_cadre,18397.0,0.06,19652.0
1983,24,2,non_cadre,27636.0,0.06,3409.0
1984,54,0,non_cadre,29415.0,0.06,0.0
1985,49,27,non_cadre,32908.0,0.06,56789.0
1986,56,25,non_cadre,37174.0,0.06,47725.0
1987,57,15,non_cadre,24104.0,0.06,21910.0
1988,31,9,cadre,58062.0,0.1,44232.0
1989,31,9,cadre,38557.0,0.1,33940.0
1990,61,3,cadre,49733.0,0.1,15614.0
1991,44,17,cadre,68413.0,0.1,100276.0
1992,40,18,non_cadre,27366.0,0.06,26270.0
1993,34,6,non_cadre,23263.0,0.06,9424.0
1994,49,21,non_cadre,43252.0,0.06,49172.0
1995,54,22,non_cadre,34767.0,0.06,38468.0
1996,22,0,non_cadre,29868.0,0.06,0.0
1997,45,10,non_cadre,21698.0,0.06,15285.0
1998,64,11,non_cadre,24902.0,0.06,17709.0
1999,34,12,non_cadre,34037.0,0.06,25246.0
2000,34,12,non_cadre,32200.0,0.06,26341.0
2001,59,27,non_cadre,20327.0,0.06,35040.0
2002,24,2,non_cadre,34046.0,0.06,4594.0
2003,39,17,non_cadre,21922.0,0.06,23766.0
2004,41,17,non_cadre,39330.0,0.06,45962.0
2005,56,11,non_cadre,31278.0,0.06,21667.0
2006,27,0,non_cadre,27344.0,0.06,0.0
2007,40,18,non_cadre,36570.0,0.06,32246.0
2008,28,6,cadre,59355.0,0.1,29991.0
2009,55,29,cadre,50273.0,0.1,146517.0
2010,49,21,non_cadre,30487.0,0.06,45663.0
2011,43,0,cadre,71515.0,0.1,0.0
2012,38,16,non_cadre,28336.0,0.06,30200.0
2013,28,6,cadre,34456.0,0.1,22028.0
2014,61,14,non_cadre,42131.0,0.06,41102.0
2015,49,12,cadre,55018.0,0.1,72240.0
2016,35,13,non_cadre,34151.0,0.06,24063.0
2017,39,17,non_cadre,25156.0,0.06,25654.0
2018,53,20,cadre,33773.0,0.1,64962.0
2019,52,13,cadre,74956.0,0.1,84401.0
2020,41,8,non_cadre,32307.0,0.06,13785.0
2021,35,13,non_cadre,29347.0,0.06,20923.0
2022,50,28,non_cadre,22242.0,0.06,32489.0
2023,50,18,non_cadre,31883.0,0.06,30540.0
2024,47,21,non_cadre,31641.0,0.06,46508.0
2025,25,3,cadre,46088.0,0.1,12959.0
2026,42,20,non_cadre,22885.0,0.06,31060.0
2027,48,7,non_cadre,28523.0,0.06,9892.0
2028,62,29,non_cadre,34185.0,0.06,70945.0
2029,44,13,non_cadre,32607.0,0.06,28127.0
2030,36,14,non_cadre,25154.0,0.06,24567.0
2031,45,23,cadre,57974.0,0.1,134722.0
2032,29,7,cadre,51745.0,0.1,38171.0
2033,25,3,cadre,39674.0,0.1,11240.0
2034,51,18,cadre,44171.0,0.1,77346.0
2035,64,25,cadre,48286.0,0.1,132822.0
2036,58,5,non_cadre,23248.0,0.06,5719.0
2037,47,2,cadre,52122.0,0.1,8492.0
2038,23,1,non_cadre,41473.0,0.06,2862.0
2039,64,24,non_cadre,28696.0,0.06,34876.0
2040,41,19,non_cadre,28011.0,0.06,34756.0
2041,34,12,non_cadre,36885.0,0.06,23365.0
2042,60,15,cadre,98437.0,0.1,139754.0
2043,54,18,cadre,47197.0,0.1,77939.0
2044,54,26,cadre,56380.0,0.1,146021.0
2045,33,11,non_cadre,32959.0,0.06,24595.0
2046,64,3,non_cadre,34786.0,0.06,7202.0
2047,41,17,non_cadre,25155.0,0.06,22805.0
2048,44,11,non_cadre,28424.0,0.06,17542.0
2049,54,23,non_cadre,36473.0,0.06,57116.0
2050,50,15,non_cadre,29642.0,0.06,22299.0
2051,29,7,non_cadre,22097.0,0.06,7859.0
2052,35,12,cadre,46194.0,0.1,54980.0
2053,37,15,non_cadre,28742.0,0.06,28870.0
2054,62,3,non_cadre,37317.0,0.06,6276.0
2055,52,27,cadre,72750.0,0.1,162595.0
2056,37,4,non_cadre,29283.0,0.06,8343.0
2057,53,11,non_cadre,33220.0,0.06,25774.0
2058,53,25,cadre,71123.0,0.1,188611.0
2059,38,16,non_cadre,23679.0,0.06,24386.0
2060,39,14,non_cadre,18613.0,0.06,18347.0
2061,60,14,cadre,64174.0,0.1,95014.0
2062,46,1,cadre,58542.0,0.1,6530.0
2063,28,6,non_cadre,37885.0,0.06,13440.0
2064,52,0,cadre,61873.0,0.1,0.0
2065,47,0,non_cadre,33804.0,0.06,0.0
2066,43,14,non_cadre,28133.0,0.06,25375.0
2067,53,0,non_cadre,33087.0,0.06,0.0
2068,61,4,non_cadre,39953.0,0.06,10062.0
2069,36,14,non_cadre,30502.0,0.06,28865.0
2070,40,18,non_cadre,43883.0,0.06,43040.0
2071,30,8,non_cadre,22227.0,0.06,11813.0
2072,49,23,cadre,54072.0,0.1,103091.0
2073,39,17,non_cadre,36555.0,0.06,39150.0
2074,36,6,non_cadre,25469.0,0.06,10999.0
2075,51,21,non_cadre,45144.0,0.06,65217.0
2076,39,17,non_cadre,39200.0,0.06,45992.0
2077,41,19,cadre,46707.0,0.1,95145.0
2078,40,4,non_cadre,35805.0,0.06,8460.0
2079,33,6,cadre,36245.0,0.1,23289.0
2080,27,5,non_cadre,21527.0,0.06,5996.0
2081,57,10,non_cadre,40458.0,0.06,24787.0
2082,25,3,non_cadre,22226.0,0.06,4064.0
2083,35,13,non_cadre,41189.0,0.06,32689.0
2084,50,16,cadre,41516.0,0.1,64087.0
2085,27,5,non_cadre,29546.0,0.06,8342.0
2086,50,26,non_cadre,32773.0,0.06,47657.0
2087,53,13,non_cadre,32926.0,0.06,22854.0
2088,50,6,non_cadre,28810.0,0.06,10117.0
2089,35,4,cadre,53547.0,0.1,18144.0
2090,22,0,non_cadre,39626.0,0.06,0.0
2091,60,19,non_cadre,30949.0,0.06,29209.0
2092,36,14,non_cadre,26608.0,0.06,25367.0
2093,56,12,non_cadre,38954.0,0.06,25144.0
2094,30,8,non_cadre,20019.0,0.06,10967.0
2095,28,6,non_cadre,32785.0,0.06,12842.0
2096,55,29,non_cadre,34782.0,0.06,70712.0
2097,62,4,non_cadre,25420.0,0.06,7004.0
2098,59,3,non_cadre,36450.0,0.06,7089.0
2099,54,7,cadre,48332.0,0.1,29119.0
2100,32,10,cadre,55314.0,0.1,56399.0
2101,61,13,non_cadre,36374.0,0.06,26554.0
2102,50,25,non_cadre,24145.0,0.06,41806.0
2103,29,7,non_cadre,35696.0,0.06,17225.0
2104,27,5,cadre,78503.0,0.1,36332.0
2105,59,8,non_cadre,31764.0,0.06,16294.0
2106,33,10,cadre,64698.0,0.1,60513.0
2107,54,4,non_cadre,26930.0,0.06,6924.0
2108,27,5,non_cadre,32431.0,0.06,10172.0
2109,34,8,non_cadre,29526.0,0.06,14235.0
2110,34,8,cadre,47983.0,0.1,44197.0
2111,34,1,non_cadre,33556.0,0.06,1809.0
2112,51,23,non_cadre,32843.0,0.06,50716.0
2113,61,28,non_cadre,31803.0,0.06,57479.0
2114,61,14,non_cadre,27297.0,0.06,20923.0
2115,53,16,non_cadre,28243.0,0.06,26264.0
2116,30,8,non_cadre,31527.0,0.06,12524.0
2117,63,15,non_cadre,28978.0,0.06,27098.0
2118,45,18,non_cadre,37468.0,0.06,46744.0
2119,45,12,cadre,42119.0,0.1,42816.0
2120,52,15,non_cadre,32343.0,0.06,24824.0
2121,55,15,non_cadre,22661.0,0.06,20187.0
2122,62,21,cadre,47620.0,0.1,91251.0
2123,47,18,non_cadre,26708.0,0.06,26271.0
2124,48,15,non_cadre,24353.0,0.06,23133.0
2125,54,2,non_cadre,41697.0,0.06,4824.0
2126,32,10,non_cadre,34492.0,0.06,23548.0
2127,35,13,non_cadre,36475.0,0.06,27641.0
2128,48,5,non_cadre,32855.0,0.06,10311.0
2129,24,2,non_cadre,29446.0,0.06,3389.0
2130,35,13,non_cadre,28368.0,0.06,19968.0
2131,52,9,non_cadre,35059.0,0.06,18715.0
2132,63,24,non_cadre,37626.0,0.06,58960.0
2133,44,22,cadre,53338.0,0.1,138597.0
2134,39,17,non_cadre,45409.0,0.06,37835.0
2135,40,0,non_cadre,28839.0,0.06,0.0
2136,51,14,non_cadre,22701.0,0.06,20106.0
2137,45,16,cadre,60035.0,0.1,80138.0
2138,22,0,cadre,47797.0,0.1,0.0
2139,45,6,non_cadre,27617.0,0.06,9051.0
2140,39,9,cadre,48965.0,0.1,50677.0
2141,52,5,non_cadre,34388.0,0.06,10533.0
2142,59,22,non_cadre,29829.0,0.06,33895.0
2143,63,29,non_cadre,35512.0,0.06,67704.0
2144,48,4,cadre,31015.0,0.1,10705.0
2145,37,6,non_cadre,30081.0,0.06,11784.0
2146,41,9,non_cadre,26728.0,0.06,16212.0
2147,29,7,non_cadre,39874.0,0.06,17253.0
2148,62,13,non_cadre,22085.0,0.06,15649.0
2149,58,8,non_cadre,31863.0,0.06,14911.0
2150,58,9,non_cadre,28930.0,0.06,15797.0
2151,36,14,non_cadre,35077.0,0.06,31419.0
2152,35,11,non_cadre,29875.0,0.06,20774.0
2153,58,4,non_cadre,30052.0,0.06,6925.0
2154,45,23,non_cadre,28442.0,0.06,43303.0
2155,52,12,non_cadre,39640.0,0.06,31639.0
2156,43,7,non_cadre,30014.0,0.06,13596.0
2157,41,19,non_cadre,44484.0,0.06,46090.0
2158,49,22,non_cadre,31679.0,0.06,41304.0
2159,56,4,cadre,48494.0,0.1,18876.0
2160,36,2,cadre,46789.0,0.1,10544.0
2161,56,1,non_cadre,33584.0,0.06,2263.0
2162,32,10,non_cadre,26669.0,0.06,18345.0
2163,39,17,non_cadre,30887.0,0.06,28117.0
2164,61,23,non_cadre,30049.0,0.06,45589.0
2165,63,18,non_cadre,32016.0,0.06,39700.0
2166,61,12,non_cadre,32175.0,0.06,20076.0
2167,35,13,non_cadre,32512.0,0.06,20693.0
2168,58,21,cadre,46317.0,0.1,81918.0
2169,62,11,non_cadre,41058.0,0.06,28249.0
2170,64,27,cadre,54625.0,0.1,142865.0
2171,22,0,non_cadre,50521.0,0.06,0.0
2172,54,24,non_cadre,30301.0,0.06,44127.0
2173,64,29,non_cadre,36342.0,0.06,70457.0
2174,54,11,non_cadre,25945.0,0.06,19561.0
2175,32,3,non_cadre,39700.0,0.06,7866.0
2176,54,14,cadre,52826.0,0.1,85361.0
2177,26,4,cadre,51851.0,0.1,21605.0
2178,42,20,non_cadre,28455.0,0.06,38750.0
2179,48,11,non_cadre,32838.0,0.06,20955.0
2180,41,8,non_cadre,28624.0,0.06,15677.0
2181,52,13,non_cadre,25619.0,0.06,23147.0
2182,32,10,non_cadre,28414.0,0.06,18320.0
2183,48,1,non_cadre,40834.0,0.06,2382.0
2184,49,9,non_cadre,32939.0,0.06,16234.0
2185,49,6,cadre,49595.0,0.1,27676.0
2186,34,12,non_cadre,37348.0,0.06,22936.0
2187,35,13,non_cadre,25101.0,0.06,16032.0
2188,33,2,non_cadre,34809.0,0.06,4034.0
2189,41,7,cadre,46319.0,0.1,26492.0
2190,47,1,non_cadre,33935.0,0.06,2346.0
2191,37,14,non_cadre,43460.0,0.06,38696.0
2192,39,17,non_cadre,25418.0,0.06,29490.0
2193,34,12,non_cadre,33898.0,0.06,23864.0
2194,31,9,non_cadre,38595.0,0.06,18540.0
2195,50,22,non_cadre,26378.0,0.06,31898.0
2196,57,26,non_cadre,25843.0,0.06,46036.0
2197,34,9,cadre,56561.0,0.1,43206.0
2198,59,28,non_cadre,32013.0,0.06,58047.0
2199,46,7,non_cadre,22626.0,0.06,8460.0
2200,29,7,non_cadre,33498.0,0.06,13243.0
2201,37,15,non_cadre,22636.0,0.06,16323.0
2202,22,0,non_cadre,38856.0,0.06,0.0
2203,23,1,cadre,56562.0,0.1,4815.0
2204,36,3,non_cadre,43984.0,0.06,9056.0
2205,41,0,non_cadre,34293.0,0.06,0.0
2206,56,15,non_cadre,28226.0,0.06,22867.0
2207,27,5,non_cadre,25571.0,0.06,6182.0
2208,58,6,cadre,50158.0,0.1,36028.0
2209,32,10,cadre,62783.0,0.1,66335.0
2210,27,5,non_cadre,38032.0,0.06,12065.0
2211,52,23,non_cadre,24915.0,0.06,34642.0
2212,55,0,non_cadre,44942.0,0.06,0.0
2213,48,15,non_cadre,38712.0,0.06,29882.0
2214,26,4,non_cadre,28803.0,0.06,7722.0
2215,26,4,non_cadre,42981.0,0.06,11583.0
2216,38,7,cadre,47057.0,0.1,26828.0
2217,41,18,non_cadre,31259.0,0.06,28799.0
2218,64,5,non_cadre,23241.0,0.06,7104.0
2219,34,7,non_cadre,43402.0,0.06,15241.0
2220,30,6,cadre,39427.0,0.1,21597.0
2221,62,10,cadre,48228.0,0.1,46370.0
2222,28,6,cadre,50144.0,0.1,25961.0
2223,23,1,non_cadre,39082.0,0.06,2536.0
2224,40,9,cadre,63349.0,0.1,56901.0
2225,39,15,non_cadre,30741.0,0.06,29214.0
2226,48,18,cadre,46796.0,0.1,83367.0
2227,59,0,cadre,55808.0,0.1,0.0
2228,62,26,non_cadre,32645.0,0.06,50771.0
2229,34,12,cadre,64111.0,0.1,89228.0
2230,64,18,non_cadre,28556.0,0.06,29558.0
2231,49,17,non_cadre,25737.0,0.06,27746.0
2232,24,2,cadre,48125.0,0.1,10911.0
2233,62,13,cadre,52789.0,0.1,71950.0
2234,27,5,non_cadre,30670.0,0.06,8193.0
2235,47,10,non_cadre,36667.0,0.06,18673.0
2236,56,4,non_cadre,28816.0,0.06,7167.0
2237,32,10,non_cadre,30775.0,0.06,20145.0
2238,33,9,non_cadre,32334.0,0.06,19337.0
2239,42,8,non_cadre,31775.0,0.06,16434.0
2240,60,28,non_cadre,41424.0,0.06,55770.0
2241,31,9,non_cadre,32301.0,0.06,19353.0
2242,50,18,non_cadre,28231.0,0.06,31765.0
2243,41,7,non_cadre,33341.0,0.06,16738.0
2244,26,4,non_cadre,36707.0,0.06,9742.0
2245,52,21,non_cadre,35024.0,0.06,42898.0
2246,57,13,non_cadre,34638.0,0.06,28921.0
2247,46,4,non_cadre,22233.0,0.06,5583.0
2248,29,7,cadre,56964.0,0.1,37281.0
2249,28,6,non_cadre,38716.0,0.06,14125.0
2250,40,18,non_cadre,32752.0,0.06,31189.0
2251,43,10,non_cadre,29871.0,0.06,14968.0
2252,45,16,non_cadre,34469.0,0.06,36175.0
2253,32,10,non_cadre,44109.0,0.06,25239.0
2254,43,21,non_cadre,39801.0,0.06,55279.0
2255,34,6,non_cadre,36366.0,0.06,13031.0
2256,51,20,cadre,58323.0,0.1,131100.0
2257,56,27,non_cadre,25786.0,0.06,45777.0
2258,50,19,non_cadre,18614.0,0.06,23462.0
2259,22,0,non_cadre,34052.0,0.06,0.0
2260,64,5,cadre,38342.0,0.1,22708.0
2261,23,1,non_cadre,38063.0,0.06,2197.0
2262,64,3,non_cadre,34339.0,0.06,6906.0
2263,23,1,non_cadre,29090.0,0.06,1738.0
2264,44,22,cadre,58738.0,0.1,115530.0
2265,26,4,non_cadre,25435.0,0.06,6419.0
2266,26,4,cadre,30888.0,0.1,12203.0
2267,51,23,non_cadre,24671.0,0.06,30833.0
2268,53,12,non_cadre,42623.0,0.06,29247.0
2269,27,5,non_cadre,23121.0,0.06,5993.0
2270,63,17,non_cadre,28841.0,0.06,35149.0
2271,35,9,non_cadre,20368.0,0.06,11629.0
2272,35,1,non_cadre,31833.0,0.06,1661.0
2273,34,12,cadre,59996.0,0.1,79615.0
2274,41,19,cadre,56290.0,0.1,111309.0
2275,29,2,non_cadre,24894.0,0.06,3253.0
2276,40,6,non_cadre,30015.0,0.06,11171.0
2277,31,7,non_cadre,26905.0,0.06,9313.0
2278,24,2,non_cadre,29190.0,0.06,3087.0
2279,37,15,non_cadre,44375.0,0.06,44231.0
2280,50,16,non_cadre,31051.0,0.06,32842.0
2281,54,19,non_cadre,33374.0,0.06,41910.0
2282,37,8,cadre,37796.0,0.1,24373.0
2283,35,13,cadre,53418.0,0.1,77920.0
2284,55,0,cadre,99884.0,0.1,0.0
2285,51,3,non_cadre,49500.0,0.06,9600.0
2286,57,24,non_cadre,28324.0,0.06,37068.0
2287,60,19,non_cadre,32249.0,0.06,40727.0
2288,57,5,cadre,65646.0,0.1,39155.0
2289,62,13,non_cadre,17290.0,0.06,12157.0
2290,39,1,cadre,46350.0,0.1,5162.0
2291,38,16,non_cadre,48296.0,0.06,48311.0
2292,35,13,non_cadre,33794.0,0.06,23967.0
2293,32,8,non_cadre,41653.0,0.06,18349.0
2294,54,10,cadre,69994.0,0.1,76479.0
2295,52,7,non_cadre,18724.0,0.06,7186.0
2296,56,11,non_cadre,24034.0,0.06,12993.0
2297,29,7,non_cadre,32479.0,0.06,15682.0
2298,43,7,cadre,35338.0,0.1,25617.0
2299,31,9,non_cadre,29938.0,0.06,17838.0
2300,60,25,non_cadre,26981.0,0.06,42143.0
2301,33,11,non_cadre,36203.0,0.06,24051.0
2302,28,6,non_cadre,27138.0,0.06,10825.0
2303,46,24,non_cadre,31905.0,0.06,37346.0
2304,59,6,non_cadre,31195.0,0.06,10385.0
2305,61,27,non_cadre,27868.0,0.06,47448.0
2306,26,4,non_cadre,25152.0,0.06,7108.0
2307,36,14,cadre,91870.0,0.1,123147.0
2308,28,6,non_cadre,43638.0,0.06,18696.0
2309,35,13,cadre,54501.0,0.1,78086.0
2310,44,9,non_cadre,36792.0,0.06,19748.0
2311,34,12,non_cadre,25634.0,0.06,17933.0
2312,24,2,non_cadre,22503.0,0.06,2300.0
2313,43,15,non_cadre,37356.0,0.06,35170.0
2314,24,2,non_cadre,35951.0,0.06,3542.0
2315,31,9,non_cadre,30835.0,0.06,16179.0
2316,22,0,cadre,46293.0,0.1,0.0
2317,25,3,non_cadre,22385.0,0.06,4765.0
2318,40,18,non_cadre,35683.0,0.06,36430.0
2319,58,16,non_cadre,38032.0,0.06,36354.0
2320,55,1,non_cadre,26190.0,0.06,1493.0
2321,26,4,cadre,34824.0,0.1,11908.0
2322,23,1,cadre,54797.0,0.1,5157.0
2323,36,14,non_cadre,26386.0,0.06,24638.0
2324,50,27,non_cadre,42820.0,0.06,72731.0
2325,54,14,non_cadre,29353.0,0.06,24039.0
2326,57,26,non_cadre,27768.0,0.06,48873.0
2327,36,7,non_cadre,30272.0,0.06,10192.0
2328,29,7,non_cadre,27768.0,0.06,13186.0
2329,23,1,non_cadre,37579.0,0.06,1857.0
2330,28,6,non_cadre,35815.0,0.06,14803.0
2331,24,2,cadre,42829.0,0.1,10099.0
2332,59,12,non_cadre,31128.0,0.06,25273.0
2333,33,10,non_cadre,27383.0,0.06,13273.0
2334,57,6,non_cadre,29946.0,0.06,10894.0
2335,45,10,non_cadre,27552.0,0.06,18705.0
2336,45,3,non_cadre,40226.0,0.06,7371.0
2337,41,19,non_cadre,36659.0,0.06,39450.0
2338,57,11,non_cadre,29456.0,0.06,19213.0
2339,23,1,cadre,52130.0,0.1,4339.0
2340,25,3,non_cadre,40828.0,0.06,7338.0
2341,40,18,non_cadre,30831.0,0.06,27009.0
2342,38,10,non_cadre,29229.0,0.06,18548.0
2343,45,23,non_cadre,40900.0,0.06,53969.0
2344,53,18,cadre,58207.0,0.1,91837.0
2345,47,22,non_cadre,28146.0,0.06,29981.0
2346,33,8,non_cadre,28647.0,0.06,16072.0
2347,36,1,non_cadre,23055.0,0.06,1414.0
2348,54,10,non_cadre,31956.0,0.06,20301.0
2349,30,8,non_cadre,25758.0,0.06,13745.0
2350,43,21,cadre,62296.0,0.1,137446.0
2351,45,23,cadre,55882.0,0.1,124061.0
2352,54,26,cadre,57511.0,0.1,157160.0
2353,52,11,non_cadre,25366.0,0.06,15084.0
2354,41,9,non_cadre,31521.0,0.06,17439.0
2355,35,13,non_cadre,29081.0,0.06,20012.0
2356,37,15,non_cadre,30289.0,0.06,31812.0
2357,39,8,non_cadre,48036.0,0.06,23146.0
2358,31,8,cadre,80404.0,0.1,57475.0
2359,48,26,non_cadre,33858.0,0.06,55769.0
2360,30,1,non_cadre,34638.0,0.06,1738.0
2361,49,1,non_cadre,29625.0,0.06,1731.0
